,$\mu(x=2)$
5032,75.3303831969053
5033,67.5791998235777
5034,58.190512477559594
5035,56.88430930033244
5036,57.718069219484164
5037,49.77402959175727
5038,55.3999731111316
5039,55.125521950515704
5040,59.01548365537584
5041,62.08595999327218
5042,62.08595999327218
5043,69.31804658390918
5044,59.11056767753202
5045,70.88384829926623
5046,65.98107982102552
5047,62.027009589069145
5048,62.027009589069145
5049,69.26405595384358
5050,60.27579372005086
5051,69.47974461865553
5052,61.46880165160199
5053,61.46880165160199
5054,61.684133001901
5055,68.8139907460419
5056,64.23552131801607
5057,67.4714097187428
5058,65.42209123780533
5059,65.42209123780533
5060,65.42209123780533
5061,60.32327833185784
5062,60.32327833185784
5063,60.32327833185784
5064,60.32327833185784
5065,60.32327833185784
5066,64.56796975338047
5067,58.054559278602476
5068,58.596915420339265
5069,74.39389289357017
5070,61.03226488762152
5071,67.71529175309958
5072,71.27036986913416
5073,71.57943290877651
5074,71.57943290877651
5075,55.82441301199917
5076,66.27858138481504
5077,68.44089742540817
5078,63.4308260973059
5079,71.09191947012303
5080,66.64960554164605
5081,60.61757702551405
5082,60.61757702551405
5083,60.61757702551405
5084,70.29287583306126
5085,68.0907161554817
5086,66.7966667567566
5087,66.7966667567566
5088,66.7966667567566
5089,61.621900688427075
5090,61.621900688427075
5091,61.621900688427075
5092,61.621900688427075
5093,61.842360195757145
5094,61.78950553124871
5095,61.78950553124871
5096,65.78170883966433
5097,65.78170883966433
5098,65.78170883966433
5099,66.64342540506553
5100,67.59367639330489
5101,64.33097683896904
5102,71.41626364792994
5103,73.88106444329695
5104,79.49245760947286
5105,61.63463854888485
5106,61.63463854888485
5107,62.585003247705075
5108,68.11244366935298
5109,62.03108067130388
5110,62.03108067130388
5111,63.098205889195825
5112,60.767054869650046
5113,68.69850097533438
5114,58.85225127616137
5115,75.54866277442426
5116,62.40351162095937
5117,60.4471812782013
5118,64.64948435912075
5119,63.03420808266044
5120,67.07294950854741
5121,66.17181022412993
5122,69.7449865960296
5123,69.7449865960296
5124,69.7449865960296
5125,67.47153602809007
5126,60.01676286427997
5127,64.93942630095404
5128,64.93942630095404
5129,64.93942630095404
5130,62.98478749262531
5131,61.02293673861083
5132,69.58903806980175
5133,61.780829814746234
5134,61.780829814746234
5135,69.88075799666849
5136,67.39545694399642
5137,64.15829120354748
5138,60.58730912139252
5139,67.55765011393449
5140,58.18232100509297
5141,58.18232100509297
5142,60.543692808081964
5143,71.69973524460453
5144,71.69973524460453
5145,71.69973524460453
5146,67.08778425581697
5147,61.7680366375922
5148,60.70604753076011
5149,67.99173068865154
5150,64.83999901340675
5151,53.98625367635761
5152,65.78251811580783
5153,65.07265811066891
5154,66.04784714533288
5155,60.70830753781861
5156,68.94847862686021
5157,68.94847862686021
5158,64.99386929857265
5159,64.99386929857265
5160,64.62930344584377
5161,73.334680016772
5162,59.029208418003186
5163,58.990852136566964
5164,62.833121883366275
5165,65.8891000739254
5166,65.8891000739254
5167,62.320916315600314
5168,59.25432180490393
5169,70.69247642806815
5170,69.95953117612848
5171,72.15861576661669
5172,60.09217823337435
5173,65.40024855968261
5174,64.82823687742524
5175,68.93294646471816
5176,64.38904077072976
5177,66.16778050559766
5178,64.92454933484144
5179,72.228021588982
5180,64.26098435449869
5181,67.68690124468552
5182,61.65478111792031
5183,70.68166185476909
5184,60.987099281581514
5185,65.40456137203714
5186,69.06450301785236
5187,74.48882978221307
5188,67.79069428603111
5189,58.356171140522825
5190,73.06929623163313
5191,63.58938605162059
5192,57.00084561560363
5193,57.00084561560363
5194,62.7387229196827
5195,62.7387229196827
5196,69.67397800926561
5197,65.59139977603834
5198,61.450526271086574
5199,54.05118648379202
5200,62.105409382017804
5201,67.40360886239534
5202,67.59343551091575
5203,68.37689673903424
5204,58.83157837461987
5205,73.23197221795839
5206,61.55559003565614
5207,68.88889718067745
5208,68.88889718067745
5209,68.88889718067745
5210,61.41995155058281
5211,59.34256527323193
5212,59.34256527323193
5213,72.81911451892297
5214,57.1020152108431
5215,57.712213678965206
5216,66.81785090314412
5217,68.24121751866868
5218,60.609487022081794
5219,67.50689285597652
5220,65.97879894737969
5221,64.73346779609007
5222,61.18235501168049
5223,60.43253054277952
5224,60.20431990972452
5225,64.18823728309287
5226,64.42370407403119
5227,67.72277595147958
5228,66.8897881088402
5229,66.45011421241138
5230,73.42800375711789
5231,60.35422041632771
5232,67.983536244337
5233,67.983536244337
5234,65.88461215364542
5235,73.8274937617238
5236,65.93332942056628
5237,60.460147970086624
5238,54.52557384782925
5239,54.52557384782925
5240,58.61462331202016
5241,65.18124446022144
5242,67.3148376168417
5243,67.3148376168417
5244,58.61412771038197
5245,58.61412771038197
5246,58.61412771038197
5247,58.61412771038197
5248,58.61412771038197
5249,58.61412771038197
5250,69.14221459124029
5251,69.14221459124029
5252,69.14221459124029
5253,61.41051200330495
5254,67.30582570769754
5255,67.30582570769754
5256,62.47434217533489
5257,75.33881242679892
5258,79.6399087466953
5259,73.12082153995833
5260,68.64447680256022
5261,63.26096605761976
5262,67.54693661495669
5263,67.86692728351717
5264,67.59179051531144
5265,67.59179051531144
5266,68.97263893106319
5267,62.132241320932714
5268,67.04000599598247
5269,63.248626618759594
5270,68.4572713312503
5271,70.19207169958055
5272,69.60972343861499
5273,64.6452977622311
5274,68.75380395776585
5275,62.14772117301708
5276,60.5774953309535
5277,65.57256694766504
5278,57.90565196210546
5279,66.7389461727172
5280,60.0650374931414
5281,61.34075036923829
5282,69.24933297751443
5283,66.26570182477592
5284,69.9268973506129
5285,64.02306333279488
5286,70.7047474748902
5287,71.4149272438009
5288,62.998413601280504
5289,59.317859289409576
5290,67.16112018392307
5291,67.31697503298423
5292,67.31697503298423
5293,65.44098026158593
5294,68.83365298518976
5295,57.71979218384204
5296,59.92472453338195
5297,59.92472453338195
5298,65.32374314047489
5299,63.78436990002529
5300,68.87027404634344
5301,62.42431404552718
5302,59.666359492369594
5303,75.29916522700289
5304,56.76032148221309
5305,58.30402783486674
5306,75.79390901811799
5307,70.21835192846859
5308,68.90384864086799
5309,65.25002833708231
5310,67.00723966528726
5311,66.67378804322846
5312,65.3959700969144
5313,65.57229484520234
5314,65.57229484520234
5315,69.9206760252923
5316,69.70827540135416
5317,62.41374958648311
5318,69.45572966372626
5319,60.322594382519405
5320,74.25326505806015
5321,61.34927295144885
5322,63.12380879444892
5323,66.72643640985052
5324,67.01860849156166
5325,62.31925241810351
5326,61.72642437872768
5327,67.19061904164431
5328,60.731541746865986
5329,74.70263018855728
5330,62.75340642781623
5331,62.192399964992305
5332,65.96476488399436
5333,59.690998647428934
5334,59.690998647428934
5335,59.690998647428934
5336,66.56011504213659
5337,60.529483297022175
5338,60.0828411108923
5339,63.1703438329549
5340,67.78044843116434
5341,70.75544943358486
5342,68.10907580219082
5343,62.57771871001921
5344,62.623929233645626
5345,73.24790196981233
5346,69.81709630183266
5347,65.27536182402385
5348,69.32481360050751
5349,61.47567814727647
5350,61.47567814727647
5351,61.47567814727647
5352,58.567985050300976
5353,58.567985050300976
5354,58.567985050300976
5355,58.567985050300976
5356,70.00030808272733
5357,63.907816940863874
5358,59.55227561174312
5359,72.27795018613766
5360,56.67814122035275
5361,57.685436626153226
5362,66.90189054890503
5363,66.90189054890503
5364,66.51305344967692
5365,69.88504784729129
5366,69.88504784729129
5367,74.55390984335818
5368,59.407166777746625
5369,68.11404420252
5370,68.11404420252
5371,63.623556172057896
5372,63.47502651985157
5373,68.84938697902656
5374,68.84938697902656
5375,68.84938697902656
5376,71.39573874063504
5377,63.00812144529349
5378,68.12814969711009
5379,66.3650719222777
5380,65.74277607017157
5381,68.93432840562245
5382,60.51337186468011
5383,67.01549296757877
5384,67.01549296757877
5385,69.27944780251804
5386,62.06114341707252
5387,63.15706222401607
5388,67.67447307679876
5389,65.00199040960501
5390,60.0659467259859
5391,69.86505578233816
5392,69.86505578233816
5393,69.86505578233816
5394,71.69510639866623
5395,65.2034038680656
5396,65.00146794666195
5397,65.30121559619788
5398,65.18078538574012
5399,66.62860366272355
5400,66.62860366272355
5401,61.70587269233935
5402,67.36506661497776
5403,63.683556233208385
5404,67.5012810556234
5405,67.5012810556234
5406,65.00357270384076
5407,65.79862698874923
5408,67.27589889825346
5409,65.76774006707933
5410,65.49253168435997
5411,66.27431981330352
5412,63.62822946684397
5413,63.62822946684397
5414,62.60246877419334
5415,75.14780659282867
5416,71.93854569944
5417,71.93854569944
5418,68.32393363583749
5419,63.55093995703909
5420,64.44235798019179
5421,61.258159645740434
5422,61.258159645740434
5423,67.91858542126998
5424,55.79634927733959
5425,72.93328587001783
5426,61.49901095094647
5427,73.91107095535953
5428,66.76173670321174
5429,62.154714555603505
5430,56.666864385863306
5431,62.8019060727023
5432,65.55667360779651
5433,60.88070029146423
5434,61.331330268506925
5435,61.331330268506925
5436,71.13333526338108
5437,61.40177888686773
5438,65.88400968912417
5439,62.1194052322597
5440,68.04346768317234
5441,63.63467630662154
5442,61.15697262860567
5443,61.75914321722456
5444,62.00066304850036
5445,65.6279078527995
5446,68.75483306805545
5447,62.52278202482999
5448,67.64161112296064
5449,67.64161112296064
5450,64.97092185158435
5451,68.2053636566655
5452,62.99466176782855
5453,70.13215785647601
5454,69.8923205492146
5455,60.55041428395578
5456,72.04004043717318
5457,61.2680752466052
5458,65.21807911768823
5459,61.84765931163395
5460,70.09298134134156
5461,70.76267943836147
5462,72.49241991289195
5463,67.50531683910634
5464,66.0472890671556
5465,67.65973091902879
5466,65.73151292461017
5467,65.63238763168127
5468,55.5541238167402
5469,60.00269272909521
5470,59.60225133265126
5471,59.60225133265126
5472,59.82308111568023
5473,56.01068445890947
5474,71.07294571484823
5475,66.11120749212482
5476,66.11120749212482
5477,67.88498233654258
5478,65.15346758436725
5479,71.8773250073466
5480,62.33867488687358
5481,55.41675130702081
5482,58.42094486692556
5483,72.22132912973002
5484,72.90103607196373
5485,65.11542384888807
5486,62.56777549548827
5487,67.56460892045543
5488,65.20242555110941
5489,65.08629408616981
5490,56.33447590239138
5491,73.08951665426265
5492,60.533538024928504
5493,59.531713066504075
5494,68.46063662772912
5495,66.5285549737172
5496,60.114585944253015
5497,68.12429726693969
5498,61.989581643900166
5499,61.989581643900166
5500,71.87642409921615
5501,71.93942695708387
5502,63.119626341506134
5503,61.037185843295234
5504,65.54621495340388
5505,66.35745990387558
5506,70.56615276883848
5507,59.624748269546586
5508,72.17211183100456
5509,57.458054515734865
5510,73.8605794275906
5511,66.3112045266282
5512,58.553332614913614
5513,63.19335488722286
5514,70.35830917118193
5515,59.64894480248968
5516,67.93359869713481
5517,70.15232708907966
5518,70.15232708907966
5519,63.09311255316851
5520,64.0091115469998
5521,64.0091115469998
5522,68.75880652202783
5523,68.75880652202783
5524,68.75880652202783
5525,59.264911200368964
5526,59.264911200368964
5527,60.82786451269294
5528,71.04957567047806
5529,67.70355730659746
5530,67.70355730659746
5531,66.1389455694428
5532,63.909567076608575
5533,64.5529311026829
5534,66.58511542323741
5535,71.03179331889193
5536,61.03876654000744
5537,65.20502936340097
5538,64.01122605618899
5539,65.1483772691387
5540,62.48864997034458
5541,64.45561169226961
5542,66.994914207545
5543,63.8388551676866
5544,61.75587323032316
5545,61.75587323032316
5546,61.75587323032316
5547,61.75587323032316
5548,64.76410567928129
5549,64.76410567928129
5550,64.76410567928129
5551,64.76410567928129
5552,64.76410567928129
5553,64.76410567928129
5554,64.76410567928129
5555,64.76410567928129
5556,64.76410567928129
5557,66.19318047003945
5558,64.41685605716854
5559,58.64320463301227
5560,58.64320463301227
5561,64.46199155679221
5562,68.21689495860132
5563,68.21689495860132
5564,62.76109956812827
5565,62.76109956812827
5566,66.80501111896537
5567,68.85255352846379
5568,65.50202894698491
5569,67.33877149444989
5570,69.1054184956647
5571,72.6599325306126
5572,72.6599325306126
5573,69.6011439975477
5574,60.986297145620384
5575,60.986297145620384
5576,61.80730937165028
5577,65.68199288645296
5578,64.27596188109172
5579,64.27596188109172
5580,56.246804188914155
5581,67.23983242084539
5582,63.62370608100295
5583,63.93838341139824
5584,58.90766120743402
5585,65.7077006667533
5586,63.27407912752295
5587,62.973769925095226
5588,68.32230613832449
5589,68.32230613832449
5590,64.18365055678564
5591,64.18365055678564
5592,64.18365055678564
5593,64.18365055678564
5594,53.95589489325066
5595,67.99792894262688
5596,57.58744916450135
5597,64.33782952918065
5598,69.88208524927326
5599,68.10393932923088
5600,68.56456435091125
5601,67.32888816515556
5602,64.54943734506675
5603,69.33082334641038
5604,62.46178595506262
5605,64.89614512036033
5606,69.29203844124275
5607,76.71744915394302
5608,70.34202300592149
5609,63.228992653470065
5610,70.15608818181825
5611,70.68556615630395
5612,71.04120319233361
5613,73.88694453534788
5614,71.19465386602019
5615,66.89132379694274
5616,65.89508343252935
5617,65.89508343252935
5618,61.9415332919591
5619,63.93332933325422
5620,60.09358672071498
5621,61.598945676914695
5622,68.0360468377418
5623,62.8468857254856
5624,62.68782804653689
5625,73.94264150876539
5626,73.94264150876539
5627,68.33986459752255
5628,71.27955658703445
5629,60.751728662423744
5630,68.4239183926651
5631,68.4239183926651
5632,67.34818988704814
5633,63.58612183055591
5634,60.60002177415814
5635,71.00863246034874
5636,53.73317888768902
5637,52.491584895229686
5638,58.59411822567375
5639,66.80907777059666
5640,69.09060329813481
5641,67.86567559821697
5642,66.15503829789377
5643,63.70795322135837
5644,62.931201766183335
5645,65.22774280745485
5646,63.989642314459246
5647,65.57149826604133
5648,68.49091109029327
5649,70.96431664898253
5650,71.59049527778878
5651,59.52103253759578
5652,56.77204887168891
5653,56.77204887168891
5654,72.50989480681697
5655,77.12755155587227
5656,59.77554515335707
5657,60.8961987248945
5658,62.702048381284
5659,62.702048381284
5660,62.702048381284
5661,62.702048381284
5662,62.702048381284
5663,70.07180039952783
5664,64.03902894442315
5665,64.03902894442315
5666,60.60397933684459
5667,60.60397933684459
5668,60.60397933684459
5669,70.38969273128998
5670,68.55700388122004
5671,64.60237006096109
5672,73.68207271738814
5673,65.03761132627734
5674,65.21335010670498
5675,69.16739938280647
5676,69.16739938280647
5677,70.3092599057552
5678,58.21933841481694
5679,58.21933841481694
5680,74.89713171133556
5681,82.46045354071659
5682,59.81683962622028
5683,71.42024871207607
5684,61.67035606081005
5685,61.67035606081005
5686,62.16727814738698
5687,60.30262134666102
5688,72.79911649063521
5689,58.825015874605306
5690,58.825015874605306
5691,66.51634881469298
5692,67.25813827410674
5693,64.14888510735932
5694,67.22397711289864
5695,69.66193905349695
5696,60.11143378302565
5697,54.069503467554675
5698,59.29864166155676
5699,66.30370825368077
5700,66.30370825368077
5701,59.795350933400236
5702,67.80081680665215
5703,66.86747813058751
5704,62.97966023695844
5705,58.858839536886684
5706,71.45266559610145
5707,56.274494458103675
5708,54.719227310939495
5709,62.47856786229945
5710,66.91810199056545
5711,64.09134705623684
5712,65.77246563860828
5713,65.77246563860828
5714,63.95246415686131
5715,63.95246415686131
5716,63.95246415686131
5717,66.99250269842365
5718,64.90578526302359
5719,67.29476744501383
5720,66.5092589059435
5721,66.5092589059435
5722,66.90856586956919
5723,65.56476746863854
5724,69.94576144217862
5725,62.072093047169794
5726,63.84604390747618
5727,74.04914380925376
5728,62.066491110158594
5729,68.43125487551929
5730,64.14757417524254
5731,71.970248120467
5732,61.793852412700645
5733,59.67905923221576
5734,59.67905923221576
5735,60.95791015400058
5736,66.89819620799972
5737,63.432716966457804
5738,68.74008351517944
5739,68.23849381144588
5740,68.23849381144588
5741,62.12947689376008
5742,68.41616879644455
5743,57.07569474314242
5744,58.796611501115734
5745,62.64343428979174
5746,62.64343428979174
5747,68.22169319399886
5748,64.4967399612267
5749,61.87927210550461
5750,61.87927210550461
5751,65.86570474855502
5752,68.95416988955391
5753,63.90240983929395
5754,64.7842773546747
5755,63.85870085318544
5756,65.72907124004222
5757,57.83166032248592
5758,62.00358703088497
5759,62.00358703088497
5760,71.47352675115438
5761,67.85092391802465
5762,63.060986182199265
5763,62.647509569304326
5764,66.59278400126654
5765,65.6457949743506
5766,62.4732104244346
5767,66.89644217918544
5768,75.11933640862853
5769,75.11933640862853
5770,63.11394828182349
5771,66.29668093483257
5772,60.67822925366908
5773,69.15449188352328
5774,72.74180254752646
5775,65.91314697071566
5776,65.91314697071566
5777,64.45596415861995
5778,63.38278308171105
5779,69.90878988862968
5780,62.65786391197685
5781,66.63264799708753
5782,65.04255587122982
5783,62.815453306487385
5784,56.35951427958633
5785,76.73162861693925
5786,69.09799838311628
5787,64.53441220976025
5788,67.98987082455086
5789,67.41509031952596
5790,68.75012135726706
5791,70.02029752470763
5792,61.476411839109964
5793,68.02304158346365
5794,64.08852332514005
5795,61.445462102770755
5796,70.58808780494186
5797,66.78798763598462
5798,66.78798763598462
5799,60.26639418940818
5800,62.52664298169069
5801,74.92691747432094
5802,71.54926425965064
5803,65.95326679203156
5804,66.08852795858242
5805,66.06676503275213
5806,65.40092225765285
5807,62.000326060539194
5808,64.93449041382813
5809,65.06388156024734
5810,65.06388156024734
5811,66.0339171316796
5812,62.087307658035414
5813,69.50928295756844
5814,69.50928295756844
5815,66.09790589553471
5816,60.94758966682806
5817,63.216030755254984
5818,62.82864589762943
5819,62.216233259173045
5820,68.11940110059167
5821,60.722497528596
5822,60.722497528596
5823,65.14003303208969
5824,64.67979787849075
5825,63.265248922059584
5826,64.60154803238896
5827,65.22172468004288
5828,60.696206581204464
5829,58.93435924246662
5830,58.93435924246662
5831,60.27233623060505
5832,56.62082350301545
5833,62.67626175828041
5834,62.67626175828041
5835,62.67626175828041
5836,69.33464387220093
5837,56.746837006165066
5838,59.50048109536526
5839,59.50048109536526
5840,59.50048109536526
5841,59.50048109536526
5842,60.20835084165746
5843,68.75968189880462
5844,61.66007336906346
5845,61.66007336906346
5846,63.278154452590144
5847,67.90530119719085
5848,60.807341472725504
5849,62.33919798372485
5850,62.66529538604324
5851,62.66529538604324
5852,78.70601542750077
5853,66.28294831009985
5854,64.11302255549825
5855,69.5841882814472
5856,67.89674616824226
5857,70.28872272522682
5858,63.67709422099888
5859,70.39074617142738
5860,55.74217864868787
5861,55.408827243264824
5862,59.90688548454548
5863,59.90688548454548
5864,59.509995244366934
5865,68.74409273041745
5866,61.5811531883711
5867,57.24049842742087
5868,55.879001041752915
5869,53.95401731374403
5870,63.34355106097164
5871,62.8785802305656
5872,60.162232682793054
5873,60.162232682793054
5874,61.20489338544024
5875,60.16527766299903
5876,57.878570609307666
5877,57.878570609307666
5878,62.51620837702269
5879,62.51620837702269
5880,66.06883304564694
5881,63.236372475296584
5882,68.25391591537277
5883,61.472841126127186
5884,59.47561928233624
5885,67.73047615493658
5886,70.21621994177337
5887,67.65153017334224
5888,67.75408426742446
5889,63.96782323108457
5890,63.96782323108457
5891,63.96782323108457
5892,67.99236909171923
5893,60.905587858200626
5894,60.666283315476846
5895,72.1191856129954
5896,65.17966952733265
5897,63.22840185818803
5898,66.19735072506049
5899,62.53045912512147
5900,59.239015999475335
5901,60.26756059928402
5902,64.98743252965676
5903,67.26092181304537
5904,56.76474254126576
5905,69.02849085176052
5906,68.99472675044446
5907,69.26571154229487
5908,61.2493807086525
5909,71.20386748560458
5910,58.58850332135577
5911,63.26298410718523
5912,67.95552398269348
5913,61.104921942262344
5914,61.54918207207575
5915,65.24613873852644
5916,66.10902407817468
5917,66.49230610088874
5918,65.3796782518548
5919,65.1137288339355
5920,61.86044701709973
5921,67.93805256682694
5922,63.522998560437664
5923,63.26021410996172
5924,63.46768959459163
5925,71.36094101432639
5926,60.10397787269225
5927,65.35177699191438
5928,68.04883684874261
5929,76.35472299688466
5930,65.4449029693869
5931,61.072056240537336
5932,58.17846276293193
5933,62.921964877321756
5934,62.921964877321756
5935,69.54544065504109
5936,62.874440001996184
5937,62.31285556807406
5938,62.35596255458311
5939,64.85343040799387
5940,70.49631683349871
5941,67.35069094908356
5942,57.56326693989115
5943,56.60516636035642
5944,72.87335514742915
5945,62.327873313128094
5946,75.61385554886947
5947,73.18854162080444
5948,61.863480040076965
5949,75.5027883001915
5950,65.46049587795962
5951,55.27339704851776
5952,55.27339704851776
5953,60.314146006911294
5954,54.553171597207054
5955,73.0453136625624
5956,62.02547940142462
5957,60.03292753592845
5958,73.7950027174356
5959,58.18630224676644
5960,58.18630224676644
5961,58.21015635012235
5962,72.78464662909192
5963,65.66962227646022
5964,65.66962227646022
5965,69.36833625064901
5966,69.09896615048262
5967,58.856770517143225
5968,64.63501689799502
5969,59.644691389599394
5970,68.71838438834985
5971,63.587506041235535
5972,64.42903750008722
5973,70.55429037085779
5974,67.21919290869185
5975,60.34516968334225
5976,57.19734125009307
5977,58.51893115821861
5978,66.91409977131296
5979,62.65044353290281
5980,62.85039534722604
5981,66.52743218086049
5982,65.41317831452577
5983,66.94992134001222
5984,66.03920031941149
5985,63.0306115280902
5986,64.64961822251672
5987,66.69497537958812
5988,62.63291140483543
5989,62.234557661596796
5990,72.9653825345156
5991,62.81198679772699
5992,62.3429821107378
5993,65.44625220494214
5994,65.44625220494214
5995,61.56338782722603
5996,64.83247572118486
5997,55.77789039008004
5998,57.18550037989892
5999,73.4842150410095
6000,57.14623576394605
6001,57.14623576394605
6002,70.1147758737159
6003,70.1147758737159
6004,63.222680608658095
6005,66.65042879344264
6006,62.36556137712804
6007,63.27513274216637
6008,65.21095787997922
6009,68.39447578782486
6010,69.86611981789436
6011,69.86611981789436
6012,66.54953405094948
6013,71.7439534013493
6014,66.72507621230896
6015,65.25496593898642
6016,67.88477113055076
6017,71.1496174094897
6018,66.31609760008384
6019,64.40188320709339
6020,67.42117087788323
6021,59.93126417408745
6022,62.91244390998541
6023,62.91244390998541
6024,65.74463221543586
6025,66.5934859664797
6026,67.34396539949735
6027,69.22806305415449
6028,61.12387958835851
6029,61.92626602706512
6030,70.06985690289909
6031,64.2658577115172
6032,59.373606056971695
6033,65.98552012870412
6034,69.77829132381878
6035,63.05587523911073
6036,63.93622685571105
6037,63.529826099309176
6038,63.8325802122129
6039,67.18542186178688
6040,60.68712970649531
6041,56.16251711260665
6042,72.66633705989936
6043,58.81737862072976
6044,67.43549685278553
6045,62.281679570330276
6046,65.47229784745117
6047,69.37993231499702
6048,59.33084644339636
6049,65.87144739347873
6050,65.82065251015327
6051,62.198356776793375
6052,67.79886332400706
6053,60.03847484677637
6054,73.14183126633799
6055,61.785709971639584
6056,67.56520529199625
6057,62.22362186261477
6058,70.03551907174148
6059,58.458988178111525
6060,70.86894273365796
6061,61.061731432781365
6062,69.45771742765135
6063,64.27891051244174
6064,64.27891051244174
6065,64.27891051244174
6066,60.15638916522822
6067,69.22630231232151
6068,63.65937189889737
6069,63.614250289957894
6070,67.66408076011602
6071,62.73136141121797
6072,59.37416907818937
6073,65.50837397189171
6074,65.71448902679938
6075,61.30201474009871
6076,59.57325278219603
6077,64.93206131831647
6078,57.83198855650974
6079,71.53553893952025
6080,71.53553893952025
6081,65.22141659184273
6082,65.93449571066593
6083,63.34883432434177
6084,64.74336586829465
6085,67.59651257169426
6086,66.26414150148027
6087,66.26414150148027
6088,66.26414150148027
6089,66.84000282750729
6090,64.59104693213686
6091,68.83281674814236
6092,60.10083351718204
6093,66.80166626013892
6094,66.80166626013892
6095,68.19840499207628
6096,68.18945729362461
6097,62.79784539356439
6098,62.61886169618923
6099,69.74725514815425
6100,64.72563231803717
6101,65.41907703786244
6102,65.24446517144231
6103,65.24446517144231
6104,75.53713154191976
6105,71.38613420991649
6106,62.258942168329895
6107,68.0894098598081
6108,63.747182714300614
6109,64.5420598603782
6110,63.86416517579182
6111,65.16837172229963
6112,63.892419268441735
6113,65.05287188310176
6114,65.05287188310176
6115,67.3420953016118
6116,64.94359192197716
6117,69.45699074887028
6118,71.6644526255071
6119,66.89641194186848
6120,63.76527384071081
6121,65.30459162215467
6122,67.48359713618461
6123,67.48359713618461
6124,75.84655386152201
6125,57.084866023893035
6126,72.00515685908967
6127,73.00894140959088
6128,63.582318901625094
6129,63.582318901625094
6130,66.89703599352382
6131,66.89703599352382
6132,65.9180997907199
6133,63.64918136378421
6134,62.898146685960306
6135,68.22715975019071
6136,74.44756209244805
6137,73.49816965556366
6138,63.12450233998104
6139,66.13701176351091
6140,63.654500625276434
6141,63.654500625276434
6142,62.47893239927417
6143,61.06673193861884
6144,61.06673193861884
6145,68.50736748634861
6146,59.24886999864823
6147,59.90098243348461
6148,56.56222746686626
6149,75.01181303332869
6150,57.15282960550228
6151,69.81695295160291
6152,62.784050919139325
6153,69.03915497971016
6154,69.03915497971016
6155,61.85694467799229
6156,66.3352955937351
6157,67.28491491296317
6158,67.66932154039242
6159,75.32501182225629
6160,59.53839020758337
6161,75.08514936620277
6162,75.08514936620277
6163,57.78692662856466
6164,70.41378070587791
6165,62.08776322206966
6166,58.06966318972511
6167,75.92812035410462
6168,65.70949871856855
6169,71.34181350050872
6170,66.94835686929402
6171,61.459541593726215
6172,68.78581443852613
6173,65.1967950871565
6174,63.917922761663135
6175,62.52614085012835
6176,65.70154129350114
6177,65.52244093209703
6178,64.59536645563342
6179,66.71189514380343
6180,65.16264235050602
6181,65.16264235050602
6182,69.09832900968915
6183,69.09832900968915
6184,66.48009243924294
6185,61.03937565327248
6186,59.18070193031618
6187,64.38774975351714
6188,66.3977052075245
6189,66.3977052075245
6190,67.01698755980522
6191,66.00508219865168
6192,77.8386519591782
6193,68.98044332115607
6194,81.7512744995746
6195,78.89671762165051
6196,52.19570237475077
6197,55.59709842745373
6198,71.69646252665859
6199,57.5847264478937
6200,71.31105260362962
6201,66.43814174802881
6202,67.88244015476866
6203,66.21221550176519
6204,68.96324372400136
6205,65.19052732017211
6206,67.51691586102575
6207,67.33726837939885
6208,62.70994703073386
6209,64.2661820607409
6210,65.9994874044346
6211,68.43882310239611
6212,59.92002711817716
6213,72.39072491057884
6214,65.91940338674294
6215,65.91940338674294
6216,65.91940338674294
6217,65.91940338674294
6218,65.91940338674294
6219,55.90194981162694
6220,62.069858290051016
6221,61.93888235173175
6222,67.52826255242671
6223,65.68267746409673
6224,64.65940432177855
6225,62.28581436801165
6226,65.23024707082996
6227,62.84506090155924
6228,64.65355021208784
6229,65.18559991011601
6230,61.59415031464977
6231,68.47864647895645
6232,67.4631549994454
6233,69.64424544578884
6234,66.30601131991351
6235,66.30601131991351
6236,66.07870445458015
6237,66.07870445458015
6238,61.21233875842838
6239,63.31154632077807
6240,63.31154632077807
6241,57.70336945189781
6242,58.339555426596455
6243,58.339555426596455
6244,60.006214199678894
6245,60.006214199678894
6246,60.006214199678894
6247,60.006214199678894
6248,60.006214199678894
6249,73.55868495351446
6250,60.42519298032754
6251,68.02256236256841
6252,66.45027885823875
6253,66.45027885823875
6254,66.34854677062474
6255,63.63928038166528
6256,67.04302328280471
6257,67.18719684415846
6258,63.17776039272224
6259,63.17776039272224
6260,66.60434156443975
6261,65.20205860580063
6262,64.24636370182796
6263,64.82984067887837
6264,68.81205735789756
6265,61.59268292349016
6266,69.78705156177442
6267,69.42586119586541
6268,63.399223085098015
6269,72.12308932993153
6270,69.40123133734735
6271,72.50534265576653
6272,67.43890701328345
6273,67.43890701328345
6274,65.64750629710689
6275,62.01322780359758
6276,73.70844986892007
6277,66.02810826478536
6278,62.50812182116113
6279,68.60239330552942
6280,68.6679576787949
6281,67.8485031317236
6282,61.84384652594261
6283,64.10685771446524
6284,64.10685771446524
6285,62.69903546184491
6286,63.85844098875969
6287,63.85844098875969
6288,69.23186863153889
6289,67.12138518972246
6290,62.06197014480625
6291,72.37675532562703
6292,72.37675532562703
6293,65.84596235554523
6294,67.84357534632714
6295,63.22558363547848
6296,64.99147123042754
6297,67.3435632769077
6298,67.88111714054386
6299,63.99652021497737
6300,69.60083589231856
6301,60.008189322016385
6302,69.81309803508837
6303,69.81309803508837
6304,60.0078822466777
